Company,Loan ID,Payment Date,Tpv,Total Payment,Currency,Principal Payment,Interest Payment,Fee Payment,Other Payment,Tax Payment,All Rebates,Outstanding Loan Value
ABT,DSB1247-007,2025-09-18,"7,364.18","7,734.210407",USD,"7,176.95",327.460537,165.69,,64.10957,,
ABT,DSB1247-020,2025-09-18,"7,860.92","8,255.910267",USD,"7,661.06",349.548909,176.87,,68.434458,,
ABT,DSB1247-001,2025-09-18,"8,273.07","8,688.769706",USD,"8,062.73",367.875846,186.14,,72.02206,,
ABT,DSB1247-022,2025-09-18,"8,919.71","9,367.901641",USD,"8,692.93",396.629771,200.69,,77.65157,,
ABT,DSB1251-002,2025-09-18,"9,906.09","10,403.844606",USD,"9,654.22",440.490802,222.89,,86.239504,,
ABT,DSB1251-005,2025-09-18,"28,829.93","30,278.557102",USD,"28,096.93","1,281.970887",648.67,,250.983315,,
ABT,DSB1251-004,2025-09-18,"32,326.76","33,951.093485",USD,"31,504.85","1,437.463261",727.35,,281.425724,,
ABF,DSB3105-001,2025-09-17,"13,106.85","13,995.49443",USD,"12,736.58",786.411,327.67,,144.83053,,
ABT,DSB1246-001,2025-09-17,"66,888","68,021.7516",USD,"60,652.37","1,003.32","5,518.26",,847.8054,,
ABT,DSB1398-001,2025-09-16,"2,034","2,093.299236",USD,"1,988.03",52.4772,40.68,,12.110436,,
ABT,DSB1398-002,2025-09-16,"4,068","4,186.598472",USD,"3,976.06",104.9544,81.36,,24.220872,,
ABT,DSB1243-002,2025-09-16,"5,070.46","5,325.237094",USD,"4,941.54",225.466455,114.09,,44.142339,,
ABT,DSB1243-003,2025-09-16,"5,371.82","5,641.73963",USD,"5,235.24",238.866929,120.87,,46.765801,,
ABT,DSB1243-006,2025-09-16,"5,395.7","5,666.819536",USD,"5,258.52",239.928793,121.4,,46.972743,,
ABT,DSB1397-001,2025-09-16,"6,637.5","6,831.009675",USD,"6,487.49",171.2475,132.75,,39.519675,,
ABT,DSB1399-001,2025-09-16,"4,770","5,050.2852",USD,"4,619.08",248.04,133.56,,49.608,,
ABT,DSB1243-001,2025-09-16,"6,302.77","6,619.467385",USD,"6,142.52",280.263173,141.81,,54.869512,,
ABT,DSB1243-005,2025-09-16,"6,354.7","6,674.00673",USD,"6,193.13",282.572327,142.98,,55.321803,,
ABT,DSB1243-004,2025-09-16,"8,883.66","9,330.040225",USD,"8,657.8",395.026748,199.88,,77.337877,,
ABT,DSB1396-001,2025-09-15,864.45,913.291425,USD,835.15,43.2225,25.93,,8.989825,,
ABT,DSB1396-002,2025-09-15,915.3,967.01445,USD,884.27,45.765,27.46,,9.51925,,
ABT,DSB1396-003,2025-09-15,915.3,967.01445,USD,884.27,45.765,27.46,,9.51925,,
ABT,DSB1396-004,2025-09-15,915.3,967.01445,USD,884.27,45.765,27.46,,9.51925,,
ABT,DSB1392-001,2025-09-15,"9,000","9,800.04",USD,"8,745.75",708,225,,121.29,,
ABT,DSB1393-001,2025-09-15,"14,400","15,120.036",USD,"13,993.2",637.2,360,,129.636,,
ABT,DSB1438-002,2025-09-13,"1,009.13","1,031.195133",USD,992.02,19.526666,15.14,,4.506667,,
ABT,DSB1438-003,2025-09-13,"1,476.32","1,508.600475",USD,"1,451.3",28.566792,22.14,,6.591883,,
ABF,DSB3082-001,2025-09-13,"3,356.1","3,741.659955",USD,"3,259.71",341.2035,85.3,,55.445455,,
ABT,DSB1438-001,2025-09-13,"8,032.5","8,208.134629",USD,"7,896.35",155.428875,120.49,,35.869454,,
ABT,DSB1383-012,2025-09-12,274.82,284.897237,USD,273.27,8.917909,1.37,,1.337428,,
ABT,DSB1383-004,2025-09-12,545.8,565.813667,USD,542.72,17.71121,2.73,,2.657357,,
ABT,DSB1383-005,2025-09-12,545.8,565.813667,USD,542.72,17.71121,2.73,,2.657357,,
ABT,DSB1383-006,2025-09-12,545.8,565.813667,USD,542.72,17.71121,2.73,,2.657357,,
ABT,DSB1383-007,2025-09-12,545.8,565.813667,USD,542.72,17.71121,2.73,,2.657357,,
ABT,DSB1383-008,2025-09-12,545.8,565.813667,USD,542.72,17.71121,2.73,,2.657357,,
ABT,DSB1383-009,2025-09-12,545.8,565.813667,USD,542.72,17.71121,2.73,,2.657357,,
ABT,DSB1383-011,2025-09-12,545.8,565.813667,USD,542.72,17.71121,2.73,,2.657357,,
ABT,DSB1383-010,2025-09-12,550.67,570.862243,USD,547.56,17.869242,2.75,,2.680501,,
ABT,DSB1383-016,2025-09-12,"1,487.51","1,542.054761",USD,"1,479.1",48.2697,7.44,,7.242261,,
ABT,DSB1383-014,2025-09-12,"1,499.57","1,554.556983",USD,"1,491.1",48.661047,7.5,,7.300936,,
ABT,DSB1436-003,2025-09-12,559.35,573.571474,USD,549.87,12.585375,8.39,,2.726799,,
ABT,DSB1436-004,2025-09-12,604.8,620.17704,USD,594.55,13.608,9.07,,2.94814,,
ABT,DSB1436-002,2025-09-12,757.67,776.93376,USD,744.83,17.047575,11.36,,3.692985,,
ABT,DSB1436-001,2025-09-12,935.64,959.428647,USD,919.79,21.0519,14.03,,4.560647,,
ABT,DSB1436-005,2025-09-12,"1,512","1,550.4426",USD,"1,486.37",34.02,22.68,,7.371,,
ABT,DSB1383-015,2025-09-12,"4,964.39","5,146.426735",USD,"4,936.34",161.094456,24.82,,24.168879,,
ABT,DSB1381-001,2025-09-12,"1,070.44","1,153.700607",USD,"1,040.2",73.681953,26.76,,13.057454,,
ABT,DSB1383-002,2025-09-12,"7,018.7","7,276.065201",USD,"6,979.05",227.756815,35.09,,34.170086,,
ABF,DSB3085-002,2025-09-12,993.82,"1,073.329575",USD,951.7,70.362456,37.27,,13.992219,,
ABF,DSB3085-001,2025-09-12,"1,224.72","1,322.702499",USD,"1,172.82",86.710176,45.93,,17.243223,,
ABT,DSB1383-013,2025-09-12,"9,966.43","10,331.884039",USD,"9,910.12",323.410654,49.83,,48.521285,,
ABT,DSB1383-017,2025-09-12,"11,695.46","12,124.314975",USD,"11,629.38",379.517677,58.48,,56.939698,,
ABF,DSB3084-001,2025-09-12,"3,296.63","3,560.373587",USD,"3,208.02",233.401404,78.42,,40.536783,,
ABT,DSB1383-003,2025-09-12,"23,187.6","24,037.854511",USD,"23,056.59",752.43762,115.94,,112.889091,,
ABT,DSB1383-001,2025-09-12,"33,381.07","34,605.103766",USD,"33,192.47","1,083.215722",166.9,,162.515044,,
ABF,DSB3089-001,2025-09-12,"7,200","7,776.0288",USD,"6,996.6",509.76,180,,89.6688,,
ABT,DSB1384-001,2025-09-12,"11,289.6","11,979.554496",USD,"10,970.67",610.5792,282.24,,116.066496,,
ABF,DSB3088-001,2025-09-11,46.27,50.313381,USD,44.96,3.578213,1.16,,0.615968,,
ABF,DSB3088-002,2025-09-11,54.92,59.719276,USD,53.37,4.247147,1.37,,0.730229,,
ABF,DSB3088-007,2025-09-11,56.95,61.92667,USD,55.35,4.404133,1.42,,0.757137,,
ABF,DSB3088-004,2025-09-11,57.97,63.035805,USD,56.33,4.483013,1.45,,0.771292,,
ABF,DSB3088-003,2025-09-11,58.47,63.579498,USD,56.82,4.52168,1.46,,0.777618,,
ABF,DSB3088-009,2025-09-11,59.49,64.688633,USD,57.81,4.60056,1.49,,0.791773,,
ABF,DSB3088-005,2025-09-11,59.49,64.688633,USD,57.81,4.60056,1.49,,0.791773,,
ABF,DSB3088-006,2025-09-11,59.49,64.688633,USD,57.81,4.60056,1.49,,0.791773,,
ABF,DSB3088-010,2025-09-11,62.29,67.733315,USD,60.53,4.817093,1.56,,0.829022,,
ABF,DSB3088-008,2025-09-11,62.54,68.005163,USD,60.78,4.836427,1.56,,0.831536,,
ABF,DSB3088-011,2025-09-11,253.23,275.358926,USD,246.08,19.58312,6.33,,3.368706,,
ABT,DSB1421-002,2025-09-11,558,586.3743,USD,546.96,25.11,9.77,,4.5344,,
ABT,DSB1421-001,2025-09-11,617.61,649.015469,USD,605.39,27.79245,10.81,,5.018319,,
ABT,DSB1421-006,2025-09-11,645.35,678.166048,USD,632.59,29.04075,11.29,,5.242998,,
ABT,DSB1421-003,2025-09-11,"1,169.55","1,229.021618",USD,"1,146.42",52.62975,20.47,,9.502968,,
ABT,DSB1421-005,2025-09-11,"2,296.63","2,413.413636",USD,"2,251.22",103.34835,40.19,,18.659986,,
ABT,PC0014-002,2025-09-11,"1,030","1,030",USD,983.44,0,41.2,,5.356,,
ABT,PC0014-001,2025-09-11,"1,144","1,144",USD,"1,092.29",0,45.76,,5.9488,,
ABT,DSB1421-004,2025-09-11,"4,225.19","4,440.040912",USD,"4,141.64",190.13355,73.94,,34.329562,,
ABF,DSB3065-002,2025-09-10,299.38,331.095569,USD,286.69,28.066875,11.23,,5.108594,,
ABF,DSB3065-003,2025-09-10,786.24,869.5323,USD,752.93,73.71,29.48,,13.4147,,
ABF,DSB3065-001,2025-09-10,"1,965.6","2,173.83075",USD,"1,882.31",184.275,73.71,,33.53805,,
ABT,DSB1371-001,2025-09-10,"54,075.39","55,944.3941",USD,"53,586.55","1,653.985929",432.6,,271.256171,,
ABT,DSB1370-001,2025-09-10,"58,844.15","60,877.976433",USD,"58,312.2","1,799.846401",470.75,,295.177532,,
ABT,DSB1376-001,2025-09-09,"1,125.82","1,163.476427",USD,"1,115.64",33.324272,9.01,,5.503455,,
ABF,DSB3027-001,2025-09-09,294.93,342.421103,USD,279.1,42.027525,14.01,,7.284878,,
ABF,DSB3027-003,2025-09-09,294.93,342.421103,USD,279.1,42.027525,14.01,,7.284878,,
ABF,DSB3027-002,2025-09-09,449.78,522.205825,USD,425.64,64.09365,21.36,,11.108975,,
ABF,DSB3026-001,2025-09-09,"22,500","24,978.9375",USD,"21,546.56","2,193.75",843.75,,394.875,,
ABF,DSB3079-003,2025-09-08,55.94,60.912693,USD,54.36,4.400613,1.4,,0.75408,,
ABF,DSB3079-001,2025-09-08,185.09,201.543267,USD,179.86,14.560413,4.63,,2.494754,,
ABT,DSB1378-003,2025-09-08,508.5,531.10113,USD,502.04,20.001,5.72,,3.34373,,
ABF,DSB3079-002,2025-09-08,234.41,255.247486,USD,227.79,18.440253,5.86,,3.159033,,
ABT,DSB1378-001,2025-09-08,855,893.0019,USD,844.14,33.63,9.61,,5.6212,,
ABT,PC0013-001,2025-09-08,915.56,915.56,USD,874.18,0,36.62,,4.7606,,
ABT,DSB1372-001,2025-09-08,"20,036.97","21,223.158624",USD,"19,876.67",593.094312,160.3,,753.394312,,
ABT,DSB1373-001,2025-09-08,"26,523.36","27,410.513345",USD,"26,283.59",785.091456,212.19,,129.646589,,
ABT,DSB1423-002,2025-09-07,302.4,317.577708,USD,296.42,13.4316,5.29,,2.433808,,
ABT,DSB1423-001,2025-09-07,524.16,550.468027,USD,513.8,23.28144,9.17,,4.218687,,
ABT,DSB1226-018,2025-09-07,720.04,755.433566,USD,701.73,31.32174,16.2,,6.177826,,
ABT,DSB1423-003,2025-09-07,"1,209.6","1,270.310832",USD,"1,185.68",53.7264,21.17,,9.736532,,
ABT,DSB1226-008,2025-09-07,973.03,"1,020.85929",USD,948.29,42.326805,21.89,,8.348185,,
ABT,DSB1226-013,2025-09-07,"1,007.37","1,056.887272",USD,981.75,43.820595,22.67,,8.643777,,
ABT,DSB1226-014,2025-09-07,"1,013.9","1,063.738255",USD,988.12,44.10465,22.81,,8.698905,,
ABT,DSB1226-011,2025-09-07,"1,077.25","1,130.202224",USD,"1,049.86",46.860375,24.24,,9.243049,,
ABT,DSB1226-012,2025-09-07,"1,189.27","1,247.728567",USD,"1,159.03",51.733245,26.76,,10.204122,,
ABT,DSB1226-016,2025-09-07,"1,331.88","1,397.348561",USD,"1,298.01",57.93678,29.97,,11.427881,,
ABT,DSB1226-005,2025-09-07,"1,443.36","1,514.308361",USD,"1,406.66",62.78616,32.48,,12.384601,,
ABT,DSB1226-017,2025-09-07,"1,630.46","1,710.605261",USD,"1,589",70.92501,36.69,,13.989951,,
ABT,DSB1226-019,2025-09-07,"1,639.24","1,719.816842",USD,"1,597.57",71.30694,36.88,,14.064302,,
ABT,DSB1226-006,2025-09-07,"1,679.55","1,762.10828",USD,"1,636.85",73.060425,37.79,,14.410555,,
ABT,DSB1226-002,2025-09-07,"1,813.37","1,902.506202",USD,"1,767.27",78.881595,40.8,,15.558607,,
ABT,DSB1226-004,2025-09-07,"1,835.07","1,925.272866",USD,"1,788.41",79.825545,41.29,,15.745021,,
ABT,DSB1226-003,2025-09-07,"1,866.09","1,957.817654",USD,"1,818.64",81.174915,41.99,,16.011439,,
ABT,DSB1226-015,2025-09-07,"1,885.92","1,978.622398",USD,"1,837.97",82.03752,42.43,,16.180778,,
ABT,DSB1226-010,2025-09-07,"2,020.85","2,120.184882",USD,"1,969.47",87.906975,45.47,,17.339007,,
ABT,DSB1226-007,2025-09-07,"2,096.29","2,199.333135",USD,"2,042.99",91.188615,47.17,,17.98662,,
ABT,DSB1422-001,2025-09-07,"6,804","7,114.10364",USD,"6,669.45",274.428,119.07,,51.15474,,
ABT,DSB1226-001,2025-09-07,"6,755.18","7,087.230873",USD,"6,583.43",293.85033,151.99,,57.959243,,
ABT,DSB1226-009,2025-09-07,"9,483.32","9,949.472595",USD,"9,242.21",412.52442,213.37,,81.366275,,
ABF,DSB3074-001,2025-09-06,"2,721.6","3,024.01512",USD,"2,644.71",267.624,68.04,,43.63632,,
ABT,DSB1359-001,2025-09-06,"2,644.2","2,761.725876",USD,"2,515.03",104.0052,114.31,,28.380976,,
ABT,DSB1362-001,2025-09-06,"27,613.33","28,521.547151",USD,"27,363.7",803.731992,220.91,,133.203459,,
ABT,DSB1352-002,2025-09-06,"20,441.77","21,365.738004",USD,"19,864.28",817.6708,511.05,,172.733704,,
ABT,DSB1352-001,2025-09-06,"20,660.5","21,594.3546",USD,"20,076.84",826.42,516.51,,174.5809,,
ABT,DSB1209-001,2025-09-05,811.39,853.003704,USD,804.51,36.826287,6.09,,5.579117,,
ABT,DSB1209-003,2025-09-05,988.32,"1,039.007902",USD,979.95,44.85655,7.41,,6.794652,,
ABT,DSB1340-011,2025-09-05,"1,064.41","1,124.549165",USD,"1,034.14",53.2205,26.79,,10.401365,,
ABT,DSB1340-013,2025-09-05,"1,282.44","1,354.89786",USD,"1,245.96",64.122,32.28,,12.53226,,
ABF,DSB3072-001,2025-09-05,"1,602.46","1,732.836146",USD,"1,548.19",115.37712,48.03,,21.242926,,
ABT,DSB1209-002,2025-09-05,"16,996.39","17,868.08272",USD,"16,852.35",771.409487,127.47,,116.854333,,
ABT,DSB1340-012,2025-09-05,"7,773.04","8,212.21676",USD,"7,551.98",388.652,195.63,,75.95666,,
ABT,DSB1351-001,2025-09-05,"62,022.45","63,424.15737",USD,"60,270.32","1,240.449","1,550.56",,362.83117,,
ABF,DSB3050-007,2025-09-03,369.41,403.326456,USD,357.23,30.014563,10.78,,5.303293,,
ABF,DSB3050-006,2025-09-03,388.81,424.507618,USD,375.98,31.590812,11.35,,5.582306,,
ABF,DSB3050-004,2025-09-03,504,550.2735,USD,487.38,40.95,14.71,,7.2358,,
ABF,DSB3050-010,2025-09-03,756,825.41025,USD,731.07,61.425,22.06,,10.85305,,
ABF,DSB3050-005,2025-09-03,756,825.41025,USD,731.07,61.425,22.06,,10.85305,,
ABF,DSB3050-008,2025-09-03,756,825.41025,USD,731.07,61.425,22.06,,10.85305,,
ABF,DSB3050-009,2025-09-03,778.18,849.626651,USD,752.52,63.227125,22.71,,11.171826,,
ABF,DSB3050-003,2025-09-03,801.36,874.934865,USD,774.94,65.1105,23.38,,11.503765,,
ABF,DSB3050-011,2025-09-03,"1,052.35","1,148.968884",USD,"1,017.65",85.503437,30.71,,15.107747,,
ABF,DSB3050-002,2025-09-03,"1,992.86","2,175.829459",USD,"1,927.15",161.919875,58.15,,28.609084,,
ABF,DSB3110-001,2025-09-02,"1,350","1,410.4098",USD,"1,319.49",53.46,27,,10.4598,,
ABT,DSB1329-001,2025-09-02,"11,048.74","11,430.616864",USD,"10,986.32",337.944127,55.24,,51.113937,,
ABT,DSB1331-001,2025-09-02,"11,048.74","11,430.616864",USD,"10,986.32",337.944127,55.24,,51.113937,,
ABT,DSB1332-001,2025-09-02,"11,048.74","11,430.616864",USD,"10,986.32",337.944127,55.24,,51.113937,,
ABT,DSB1333-001,2025-09-02,"11,048.74","11,430.616864",USD,"10,986.32",337.944127,55.24,,51.113937,,
ABT,DSB1445-001,2025-08-30,"1,839.56","1,860.347028",USD,"1,818.77",18.3956,18.4,,4.783428,,
ABT,DSB1388-001,2025-08-30,"1,338.06","1,367.317351",USD,"1,315.38",25.891461,20.07,,5.97499,,
ABT,DSB1388-002,2025-08-30,"2,377.59","2,429.577195",USD,"2,337.29",46.006367,35.66,,10.616628,,
ABT,DSB1445-002,2025-08-30,"5,383.44","5,444.272872",USD,"5,322.61",53.8344,53.83,,13.996372,,
ABF,DSB3098-001,2025-08-30,"3,506.33","3,691.758756",USD,"3,427.08",164.096244,70.13,,30.449412,,
ABT,DSB1312-001,2025-08-30,"20,700","21,175.617",USD,"20,115.23",420.9,517.5,,121.992,,
ABT,DSB1311-001,2025-08-30,"91,921.78","94,033.836098",USD,"90,155.96","1,869.076193","1,562.67",,446.127005,,
ABF,DSB3002-002,2025-08-29,446.35,451.5685,USD,404.26,40.17,1.7,,5.44,,
ABF,DSB3002-001,2025-08-29,474.6,480.156,USD,429.85,42.71,1.81,,5.78,,
ABF,DSB3002-004,2025-08-29,554.83,561.3253,USD,502.51,49.93,2.11,,6.76,,
ABF,DSB3010-004,2025-08-29,549.92,556.3572,USD,497.95,49.49,2.19,,6.71,,
ABF,DSB3002-003,2025-08-29,660.95,668.6845,USD,598.62,59.49,2.52,,8.06,,
ABF,DSB3010-002,2025-08-29,648.47,656.0577,USD,587.19,58.36,2.58,,7.93,,
ABF,DSB3010-005,2025-08-29,779.52,788.6432,USD,705.85,70.16,3.11,,9.52,,
ABF,DSB3010-003,2025-08-29,940.52,951.5232,USD,851.64,84.65,3.75,,11.49,,
ABF,DSB3010-001,2025-08-29,"1,020.6","1,032.546",USD,924.15,91.85,4.07,,12.47,,
ABF,DSB3005-001,2025-08-29,"1,019.77","1,028.1345",USD,861.08,142.77,5.07,,19.22,,
ABT,DSB1387-001,2025-08-29,292.39,306.927631,USD,286.6,12.86516,5.12,,2.338071,,
ABF,DSB3002-005,2025-08-29,"1,350.35","1,366.1485",USD,"1,223.01",121.53,5.14,,16.47,,
ABT,DSB1387-002,2025-08-29,439.43,461.27846,USD,430.74,19.33492,7.69,,3.51324,,
ABF,DSB3005-002,2025-08-29,"1,649.99","1,663.5215",USD,"1,393.22",231,8.2,,31.1,,
ABF,DSB3003-001,2025-08-29,448,453.24,USD,397.68,40.32,8.85,,6.39,,
ABF,DSB3010-006,2025-08-29,"2,723.7","2,755.567",USD,"2,466.3",245.13,10.85,,33.28,,
ABT,DSB1382-006,2025-08-29,"1,443.74","1,514.70704",USD,"1,427.42",62.80269,14.44,,10.04155,,
ABT,DSB1382-007,2025-08-29,"1,489.91","1,563.146526",USD,"1,473.07",64.811085,14.9,,10.362441,,
ABF,DSB3107-002,2025-08-29,"1,527.12","1,589.243242",USD,"1,509.86",54.97632,15.27,,9.132022,,
ABT,DSB1382-002,2025-08-29,"1,742.12","1,827.753909",USD,"1,722.44",75.78222,17.42,,12.116289,,
ABT,DSB1442-001,2025-08-29,"1,338.7","1,358.819322",USD,"1,316.01",17.80471,20.08,,4.925012,,
ABT,DSB1387-004,2025-08-29,"1,169.55","1,227.700026",USD,"1,146.42",51.4602,20.47,,9.350926,,
ABT,DSB1382-008,2025-08-29,"2,059.8","2,161.049469",USD,"2,036.52",89.6013,20.6,,14.326169,,
ABT,DSB1382-001,2025-08-29,"2,105.6","2,209.100768",USD,"2,081.8",91.5936,21.06,,14.644968,,
ABT,DSB1382-004,2025-08-29,"2,176.77","2,283.769129",USD,"2,152.17",94.689495,21.77,,15.139734,,
ABF,DSB3084-002,2025-08-29,"1,052.82","1,117.063076",USD,"1,024.51",56.85228,25.05,,10.647296,,
ABT,DSB1382-005,2025-08-29,"2,522.16","2,646.136775",USD,"2,493.66",109.71396,25.22,,17.541415,,
ABT,DSB1382-003,2025-08-29,"2,979.81","3,126.282561",USD,"2,946.14",129.621735,29.8,,20.724826,,
ABF,DSB3107-001,2025-08-29,"4,455.36","4,636.604045",USD,"4,405.02",160.39296,44.55,,26.642585,,
ABT,DSB1387-005,2025-08-29,"3,508.65","3,683.100078",USD,"3,439.27",154.3806,61.4,,28.051478,,
ABT,DSB1444-001,2025-08-29,"5,752.21","5,909.293268",USD,"5,670.96",139.011742,71.9,,27.418526,,
ABT,DSB1387-003,2025-08-29,"4,225.19","4,435.266447",USD,"4,141.64",185.90836,73.94,,33.780287,,
ABT,DSB1437-004,2025-08-28,742.5,765.573188,USD,734.1,20.41875,7.43,,3.620338,,
ABT,DSB1437-005,2025-08-28,742.5,765.573188,USD,734.1,20.41875,7.43,,3.620338,,
ABT,DSB1437-006,2025-08-28,742.5,765.573188,USD,734.1,20.41875,7.43,,3.620338,,
ABT,DSB1437-009,2025-08-28,742.5,765.573188,USD,734.1,20.41875,7.43,,3.620338,,
ABT,DSB1437-013,2025-08-28,742.5,765.573188,USD,734.1,20.41875,7.43,,3.620338,,
ABT,DSB1437-016,2025-08-28,742.5,765.573188,USD,734.1,20.41875,7.43,,3.620338,,
ABT,DSB1437-019,2025-08-28,742.5,765.573188,USD,734.1,20.41875,7.43,,3.620338,,
ABT,DSB1437-020,2025-08-28,742.5,765.573188,USD,734.1,20.41875,7.43,,3.620338,,
ABF,DSB3093-001,2025-08-28,477.29,506.773794,USD,466.5,26.091853,9.55,,4.633441,,
ABT,DSB1437-003,2025-08-28,"1,026","1,057.88295",USD,"1,014.41",28.215,10.26,,5.00175,,
ABT,DSB1437-008,2025-08-28,"1,026","1,057.88295",USD,"1,014.41",28.215,10.26,,5.00175,,
ABT,DSB1437-014,2025-08-28,"1,026","1,057.88295",USD,"1,014.41",28.215,10.26,,5.00175,,
ABT,DSB1433-001,2025-08-28,"1,494.52","1,545.184228",USD,"1,477.63",44.8356,14.95,,7.772128,,
ABT,DSB1437-007,2025-08-28,"1,633.5","1,684.261013",USD,"1,615.04",44.92125,16.34,,7.963963,,
ABT,DSB1437-017,2025-08-28,"1,633.5","1,684.261013",USD,"1,615.04",44.92125,16.34,,7.963963,,
ABT,DSB1437-018,2025-08-28,"1,930.5","1,990.490288",USD,"1,908.68",53.08875,19.31,,9.411838,,
ABT,DSB1437-012,2025-08-28,"2,277","2,347.757775",USD,"2,251.27",62.6175,22.77,,11.100375,,
ABF,DSB3093-002,2025-08-28,"1,159.2","1,230.807648",USD,"1,133.01",63.3696,23.18,,11.251448,,
ABT,DSB1437-001,2025-08-28,"3,613.5","3,725.789513",USD,"3,572.66",99.37125,36.14,,17.616463,,
ABT,DSB1437-002,2025-08-28,"3,613.5","3,725.789513",USD,"3,572.66",99.37125,36.14,,17.616463,,
ABT,DSB1437-015,2025-08-28,"3,613.5","3,725.789513",USD,"3,572.66",99.37125,36.14,,17.616463,,
ABT,DSB1437-010,2025-08-28,"3,735","3,851.065125",USD,"3,692.79",102.7125,37.35,,18.208125,,
ABT,DSB1437-011,2025-08-28,"3,735","3,851.065125",USD,"3,692.79",102.7125,37.35,,18.208125,,
ABT,DSB1431-003,2025-08-27,526.62,536.111536,USD,520.66,8.399589,5.27,,1.777047,,
ABT,DSB1431-004,2025-08-27,"1,930.91","1,965.711757",USD,"1,909.09",30.798015,19.31,,6.514042,,
ABT,DSB1431-001,2025-08-27,"2,545.29","2,591.165035",USD,"2,516.53",40.597376,25.45,,8.586159,,
ABT,DSB1431-002,2025-08-27,"3,774.04","3,842.06141",USD,"3,731.39",60.195938,37.74,,12.731672,,
ABT,DSB1431-005,2025-08-27,"4,032","4,104.670752",USD,"3,986.44",64.3104,40.32,,13.601952,,
ABT,DSB1427-001,2025-08-27,"24,888.39","25,625.086344",USD,"24,788.84",368.348172,99.55,,467.898172,,
ABT,DSB1429-001,2025-08-27,"7,119","7,225.991451",USD,"6,998.33",94.6827,106.79,,26.191451,,
ABT,DSB1429-002,2025-08-27,"7,119","7,225.991451",USD,"6,998.33",94.6827,106.79,,26.191451,,
ABF,DSB3067-001,2025-08-27,"16,235.83","17,388.600989",USD,"15,777.16","1,020.151318",405.9,,185.386671,,
ABT,DSB1205-001,2025-08-27,"86,218.31","91,824.891271",USD,"84,562.06","4,961.576346","1,465.71",,835.547225,,
ABT,DSB1296-002,2025-08-26,449.61,462.936395,USD,439.45,11.79327,8.99,,2.701825,,
ABT,DSB1297-001,2025-08-26,"1,516.43","1,561.376834",USD,"1,482.16",39.775959,30.33,,9.113775,,
ABT,DSB1297-002,2025-08-26,"1,516.43","1,561.376834",USD,"1,482.16",39.775959,30.33,,9.113775,,
ABT,DSB1317-005,2025-08-26,"5,936.28","6,254.909829",USD,"5,835.66",281.9733,89.04,,48.231729,,
ABT,DSB1317-001,2025-08-26,"6,439.94","6,785.60378",USD,"6,330.78",305.89715,96.6,,52.32463,,
ABT,DSB1317-003,2025-08-26,"6,449.67","6,795.856037",USD,"6,340.34",306.359325,96.75,,52.404212,,
ABT,DSB1317-006,2025-08-26,"6,948.25","7,321.197319",USD,"6,830.48",330.041875,104.22,,56.454044,,
ABT,DSB1317-002,2025-08-26,"8,050.06","8,482.146971",USD,"7,913.61",382.37785,120.75,,65.406621,,
ABT,DSB1296-001,2025-08-26,"6,137.21","6,319.11629",USD,"5,998.5",160.979018,122.75,,36.884772,,
ABT,DSB1317-004,2025-08-26,"38,699.05","40,776.221509",USD,"38,043.1","1,838.204875",580.49,,314.430334,,
ABT,DSB1193-005,2025-08-25,54,56.211975,USD,52.52,1.9575,1.31,,0.424775,,
ABT,DSB1193-013,2025-08-25,54.55,56.784505,USD,53.05,1.977438,1.33,,0.429967,,
ABT,DSB1193-015,2025-08-25,55.08,57.336215,USD,53.57,1.99665,1.34,,0.433765,,
ABT,DSB1193-009,2025-08-25,56.71,59.032984,USD,55.15,2.055738,1.38,,0.446646,,
ABT,DSB1193-017,2025-08-25,91.53,95.279298,USD,89.01,3.317963,2.23,,0.721235,,
ABT,DSB1193-010,2025-08-25,113.4,118.045148,USD,110.28,4.11075,2.76,,0.893198,,
ABT,DSB1193-016,2025-08-25,139.32,145.026896,USD,135.49,5.05035,3.39,,1.097246,,
ABT,DSB1193-019,2025-08-25,146.87,152.886162,USD,142.82,5.324037,3.58,,1.157525,,
ABT,DSB1193-011,2025-08-25,149.22,155.332424,USD,145.12,5.409225,3.63,,1.175099,,
ABT,DSB1193-014,2025-08-25,202.6,210.899003,USD,197.03,7.34425,4.93,,1.595653,,
ABT,DSB1418-008,2025-08-25,432.23,447.859437,USD,426.13,13.83136,5.4,,2.500077,,
ABT,DSB1418-003,2025-08-25,456.63,473.141741,USD,450.18,14.61216,5.71,,2.641881,,
ABT,DSB1418-002,2025-08-25,483.08,500.548173,USD,476.25,15.45856,6.04,,2.794813,,
ABT,DSB1193-012,2025-08-25,285.12,296.799228,USD,277.28,10.3356,6.94,,2.245828,,
ABF,DSB3059-001,2025-08-25,423.36,459.23976,USD,415.44,31.752,7.01,,5.03906,,
ABT,DSB1418-006,2025-08-25,711.9,737.642304,USD,701.84,22.7808,8.9,,4.118504,,
ABT,DSB1418-004,2025-08-25,735.84,762.447974,USD,725.44,23.54688,9.2,,4.257094,,
ABT,DSB1193-008,2025-08-25,450,468.433125,USD,437.62,16.3125,10.96,,3.545425,,
ABT,DSB1193-018,2025-08-25,489.79,509.853023,USD,476.31,17.754888,11.93,,3.859035,,
ABT,DSB1193-007,2025-08-25,495.35,515.640774,USD,481.72,17.956437,12.06,,3.902137,,
